building_index,feature_id,name,address,function,height,year_of_construction,opening_embodied_emissions,envelope_embodied_emissions,component_embodied_emissions,opening_end_of_life_emissions,envelope_end_of_life_emissions,component_end_of_life_emissions,total_embodied_emissions,total_end_of_life_emissions,total_lca_emissions
3543,103542,01043648,rue De Courcelle  (MTL) 128 Ã  132,1000,29.0,1910,60686.9563976465,375007343.320477,375068030.27687466,3017476.222117429,7711031.138756835,10728507.360874264,750136060.5537493,21457014.721748527,771593075.2754978
3544,103543,01047598,avenue Greene  (MTL+WMT) 250,1000,12.0,1967,24501.905202915234,202411731.40729395,202436233.31249687,1096261.9041296856,4245296.376984501,5341558.281114187,404872466.62499374,10683116.562228374,415555583.1872221
3545,103544,02169632,rue Magnan  (MTL) 2344 Ã  2346,1000,13.0,1900,11021.304033208546,75854691.43594544,75865712.73997864,548001.1658357516,1571897.2538620578,2119898.4196978095,151731425.47995728,4239796.839395619,155971222.3193529
3546,103545,02169631,rue Magnan  (MTL) 2348,1000,11.0,1900,8702.748393495081,60580434.42523274,60589137.17362624,432717.9661536043,1256325.3415630036,1689043.307716608,121178274.34725247,3378086.615433216,124556360.96268569
3547,103546,01013671,rue Beaulieu  (MTL) 5903 Ã  5913,1000,12.0,1932,30863.020987912903,264930289.56712782,264961152.58811572,1534570.8122767212,5569441.930831153,7104012.743107874,529922305.17623144,14208025.486215748,544130330.6624472
3548,103547,02097338,rue Sainte-Catherine Est  (MTE+MTL) 12384,1000,10.0,1962,13920.480276596652,105394213.63439348,105408134.11467008,622828.7999663752,2198283.3283367804,2821112.128303156,210816268.22934017,5642224.256606312,216458492.48594648
3549,103548,02097805,rue Forsyth  (MTE+MTL) 12242 Ã  12244,1000,8.0,1950,7664.56143234,57340998.973781966,57348663.535214305,381097.24474403146,1195039.389096098,1576136.6338401295,114697327.07042861,3152273.267680259,117849600.33810887
3550,103549,02096620,rue Victoria  (MTE+PAT) 12195,1000,10.0,1951,8631.822248163953,59832142.18895194,59840774.0112001,386204.1672071821,1240762.2933165887,1626966.460523771,119681548.0224002,3253932.921047542,122935480.94344774
3551,103550,01011493,avenue Victoria  (MTL+WMT) 346,1000,12.0,1900,13387.658093062819,93463421.25032559,93476808.90841866,665660.9980727532,1939549.3023141136,2605210.3003868666,186953617.8168373,5210420.600773733,192164038.41761103
3552,103551,01011495,avenue Victoria  (MTL+WMT) 344,1000,12.0,1900,13287.781071131474,92842967.90982433,92856255.69089545,660694.9138150588,1926734.3751035698,2587429.2889186284,185712511.3817909,5174858.577837257,190887369.95962816
3553,103552,01013614,boulevard De Maisonneuve Ouest  (MTL+WMT) 4700,1000,13.0,1910,14402.042656792977,103095708.05623536,103110110.09889215,716098.2169222622,2142187.092377593,2858285.309299855,206220220.1977843,5716570.61859971,211936790.81638402
3554,103553,02051243,rue De Contrecoeur  (MTL) 357,1000,12.0,1955,12767.52602888629,88243913.39735885,88256680.92338774,571243.4310531452,1829681.3783843876,2400924.809437533,176513361.84677547,4801849.618875066,181315211.46565053
3555,103554,02051419,avenue Hector  (MTL) 3073 Ã  3077,1000,8.0,1960,8576.94115926615,64224369.942561075,64232946.88372034,383748.6827655617,1338996.155025213,1722744.8377907746,128465893.76744068,3445489.6755815493,131911383.44302222
3556,103555,02051425,avenue Hector  (MTL) 3055,1000,4.0,1949,4641.341640700041,40652628.00235466,40657269.34399536,230776.74134402632,855708.2081335889,1086484.9494776153,81314538.68799073,2172969.8989552306,83487508.58694595
3557,103556,01019699,rue de Reading  (MTL) 2674 Ã  2676,1000,12.0,1922,14027.84834586284,99626504.2495855,99640532.09793136,697492.5312410621,2068658.9573338192,2766151.488574881,199281064.1958627,5532302.977149762,204813367.17301247
3558,103557,01019697,rue de Reading  (MTL) 2662 Ã  2664,1000,12.0,1900,14140.079729696685,101316984.83462666,101331124.91435635,703072.8989542647,2104959.799589871,2808032.698544136,202662249.8287127,5616065.397088272,208278315.22580096
3559,103558,02009539,rue Dandurand  (MTL) 2734 Ã  2736,1000,10.0,1926,10191.18456503637,74242890.19066383,74253081.37522887,506725.9741732571,1544166.6175027243,2050892.5916759814,148506162.75045773,4101785.183351963,152607947.9338097
3560,103559,01007364,avenue Bellevue  (WMT) 27,1000,22.0,1913,30989.50411064179,206710404.82878098,206741394.3328916,1540859.8048047493,4274862.4716156265,5815722.276420375,413482788.6657832,11631444.55284075,425114233.218624
3561,103560,01007372,avenue Bellevue  (WMT) 14,1000,17.0,1937,17729.602459737114,121183123.21715976,121200852.8196195,881551.1112355959,2510130.9911791882,3391682.102414784,242401705.639239,6783364.204829568,249185069.8440686
3562,103561,02015247,17e Avenue  (MTL) 5172 Ã  5174,1000,12.0,1959,13227.390327516325,92957449.76998967,92970677.16031718,591818.635613052,1930055.3786931962,2521874.014306248,185941354.32063437,5043748.028612496,190985102.34924686
3563,103562,02030486,14e Avenue  (MTL) 5566 Ã  5568,1000,9.0,1924,10379.997691058352,77076538.09322631,77086918.09091738,516114.1384842471,1606299.2628797467,2122413.401363994,154173836.18183476,4244826.802727988,158418662.98456275
3564,103563,01013148,rue Sherbrooke Ouest  (MTL+MTO+WMT) 4845 Ã  4849,1000,13.0,1921,33344.24208044726,265065667.24316332,265099011.48524377,1657942.0619317624,5545316.499037753,7203258.560969515,530198022.97048753,14406517.12193903,544604540.0924265
3565,103564,01008158,avenue Montrose  (WMT) 4319,1000,14.0,1909,16811.70368529998,117103753.88193639,117120565.58562168,835911.3578094017,2428430.6857788474,3264342.043588249,234241131.17124337,6528684.087176498,240769815.25841987
3566,103565,01107783,rue Wolfe  (MTL) 1788,1000,15.0,1989,29367.918693436262,60624981.16205832,60654349.08075176,117209.18164744075,1235693.8731240106,1352903.0547714513,121308698.16150352,2705806.1095429026,124014504.27104643
3567,103566,05219791,rue Wolfe  (MTL) 1802,1000,11.0,1875,8085.8413820650985,55551069.71023608,55559155.551618144,402044.1220733353,1151216.3880376124,1553260.5101109478,111118311.10323629,3106521.0202218955,114224832.12345818
3568,103567,05138092,rue Wolfe  (MTL) 1766,1000,15.0,1875,20559.40197045077,143326446.39286312,143347005.79483357,1022254.3734158218,2973089.7789446865,3995344.152360508,286694011.58966714,7990688.304721016,294684699.89438814
3569,103568,02063867,rue Cuvillier  (MTL) 1506 Ã  1510,1000,13.0,1900,13587.605159549172,94176981.07767095,94190568.6828305,675602.7640570513,1953100.5624710177,2628703.326528069,188381137.365661,5257406.653056138,193638544.01871714
3570,103569,04069584,avenue Claude  (DVL) 124,1000,10.0,2007,11438.484998787559,22244113.85428733,22255552.33928612,45651.70177667587,451018.19328733155,496669.89506400743,44511104.67857224,993339.7901280149,45504444.46870025
3571,103570,01024597,rue Berri  (MTL) 5208 Ã  5210,1000,14.0,1875,21394.035670378085,156941494.84669113,156962888.8823615,1063754.0216632371,3267453.514592327,4331207.536255565,313925777.764723,8662415.07251113,322588192.83723414
3572,103571,03011666,rue De La Roche  (MTL) 6839 Ã  6845,1000,10.0,1950,17848.11749781034,125649793.56148247,125667641.67898029,887443.9147402906,2608691.494754112,3496135.4094944024,251335283.35796058,6992270.818988805,258327554.17694938
3573,103572,01034795,rue Dorion  (MTL) 4102 Ã  4106,1000,9.0,1965,10622.826330020625,79683325.32625847,79693948.15258849,475285.4818164019,1661481.876090615,2136767.3579070168,159387896.30517697,4273534.7158140335,163661431.020991
3574,103573,02064994,rue Sainte-Catherine Est  (MTE+MTL) 3359,1000,11.0,1885,18167.718526758163,138876234.79199767,138894402.51052442,903335.1138160069,2898563.899405746,3801899.013221753,277788805.02104884,7603798.026443506,285392603.0474923
3575,103574,05142400,rue Adam  (MTL) 3380 Ã  3388,1000,13.0,1922,15407.292133308842,110571784.75795612,110587192.05008942,766081.2210592147,2297908.1662077764,3063989.387266991,221174384.10017884,6127978.774533982,227302362.87471282
3576,103575,02063741,rue Davidson  (MTL) 1504 Ã  1510,1000,13.0,1940,27198.080668827897,216507244.6909399,216534442.77160874,1352342.6874082389,4531666.14501611,5884008.832424348,433068885.5432175,11768017.664848696,444836903.20806617
3577,103576,01025426,rue Florian  (MTL) 2105 Ã  2111,1000,11.0,1956,18097.778019977468,136492630.31779546,136510728.09581542,809729.0569198807,2847615.070581833,3657344.1275017136,273021456.19163084,7314688.255003427,280336144.4466343
3578,103577,03079257,rue Clark  (MTL) 6541 Ã  6543,1000,10.0,1915,15795.946371335915,117824054.62445973,117839850.57083106,785405.8830868747,2456218.4777107164,3241624.360797591,235679701.14166212,6483248.721595182,242162949.8632573
3579,103578,03079255,rue Clark  (MTL) 6537 Ã  6539,1000,9.0,1900,14399.626256981426,98801073.6926317,98815473.3188887,715978.0687156739,2047904.713879823,2763882.7825954966,197630946.6377774,5527765.565190993,203158712.2029684
3580,103579,01013053,boulevard Monk  (MTL) 5921 Ã  5929,1000,13.0,1922,25154.652519508214,191217272.7532742,191242427.4057937,1250739.3739750297,3990397.184291063,5241136.558266092,382484854.8115874,10482273.116532184,392967127.9281196
3581,103580,02146626,rue Sainte-Claire  (MTL) 8762 Ã  8766,1000,9.0,1951,10679.521962355986,79986884.58689994,79997564.1088623,477822.15238732565,1667245.823744682,2145067.9761320073,159995128.2177246,4290135.952264015,164285264.1699886
3582,103581,05203987,rue de Rouen  (MTL) 2898,1000,15.0,2011,25493.400032771548,34364973.45027634,34390466.85030911,93444.57760920163,674724.8496792114,768169.427288413,68780933.70061822,1536338.854576826,70317272.55519505
3583,103582,01108218,rue Cartier  (MTL) 2214 Ã  2222,1000,13.0,1915,14494.505908792416,100770889.21638341,100785383.7222922,720695.673787619,2090371.9637715698,2811067.6375591885,201570767.4445844,5622135.275118377,207192902.71970278
3584,103583,05208404,rue Cartier  (MTL) 2140,1000,15.0,2012,27091.07689113534,45823500.787765265,45850591.864656396,99300.76936839752,924384.2248279346,1023684.9941963322,91701183.72931279,2047369.9883926644,93748553.71770546
3585,103584,05203425,rue Cartier  (MTL) 2150,1000,15.0,2011,28207.636794473554,46790222.18575735,46818429.82255182,103393.45486380756,941917.7389430916,1045311.1938068991,93636859.64510363,2090622.3876137983,95727482.03271744
3586,103585,01019446,rue Sainte-Catherine Est  (MTE+MTL) 2393 Ã  2395,1000,12.0,1932,16166.108772744803,118647915.35059279,118664081.45936553,803811.0942043089,2469197.637754773,3273008.7319590817,237328162.91873106,6546017.463918163,243874180.3826492
3587,103586,01051145,rue Bannantyne  (VRD) 5811 Ã  5813,1000,8.0,1942,11736.61504564213,91358972.0840567,91370708.69910234,583567.852642289,1908387.588629076,2491955.441271365,182741417.39820468,4983910.88254273,187725328.2807474
3588,103587,03048165,rue Berri  (MTL) 7283 Ã  7287,1000,13.0,1922,21784.980688716234,152127290.9059645,152149075.8866532,1083192.5858459745,3157031.719622109,4240224.305468083,304298151.7733064,8480448.610936167,312778600.3842426
3589,103588,04001620,chemin du Bord-du-Lac-Lakeshore  (PCL) 238,1000,24.0,1927,33683.486699886875,222440051.96383268,222473735.45053256,1674809.9794119678,4596038.20413963,6270848.183551598,444947470.9010651,12541696.367103197,457489167.26816833
3590,103589,02066968,avenue Laurendeau  (MTE) 54,1000,14.0,1935,14049.751169948659,92592896.85922834,92606946.61039829,698581.5832350875,1912472.4477566364,2611054.0309917238,185213893.22079659,5222108.0619834475,190436001.28278002
3591,103590,05192820,avenue Jeanne-d'Arc  (MTL) 2170,1000,12.0,2010,57195.863997968554,180244765.6399205,180301961.50391847,228272.2341613719,3786654.7696248856,4014927.0037862575,360603923.00783694,8029854.007572515,368633777.01540947
3592,103591,05212297,avenue Jeanne-d'Arc  (MTL) 2100,1000,16.0,2012,50549.57456704852,111058601.5303264,111109151.10489345,185286.53054008348,2292439.948624758,2477726.4791648416,222218302.2097869,4955452.958329683,227173755.16811657
3593,103592,02071370,rue Sainte-Catherine Est  (MTE+MTL) 4701 Ã  4705,1000,12.0,1920,22208.507141303664,165633442.4926723,165655650.9998136,1104251.163767504,3450156.116037439,4554407.279804943,331311301.9996272,9108814.559609886,340420116.55923706
3594,103593,02071383,rue Sainte-Catherine Est  (MTE+MTL) 4749 Ã  4751,1000,12.0,1930,22208.266906426994,163660325.92419124,163682534.19109768,1104239.218811436,3406310.011829213,4510549.230640649,327365068.38219535,9021098.461281298,336386166.84347665
3595,103594,02065976,avenue William-David  (MTL) 578 Ã  582,1000,22.0,1910,30967.617255020858,208105117.4852056,208136085.10246062,1539771.5467945712,4306398.794724415,5846170.341518986,416272170.20492125,11692340.683037972,427964510.88795924
3596,103595,02064103,avenue Jeanne-d'Arc  (MTL) 2900,1000,14.0,1959,22428.223353047877,169062161.8317599,169084590.05511296,1003481.428714889,3525236.945210735,4528718.3739256235,338169180.1102259,9057436.747851247,347226616.85807717
3597,103596,02051256,rue Ontario Est  (MTE+MTL) 7994,1000,15.0,2006,13130.76228586464,15922066.021665953,15935196.783951817,52405.685196794344,304119.08923713875,356524.7744339331,31870393.567903634,713049.5488678662,32583443.1167715
3598,103597,03015677,rue Saint-Dominique  (MTL) 7165 Ã  7173,1000,9.0,1942,15942.81163325557,134943992.62963495,134959935.4412682,792708.3161302096,2834495.255367467,3627203.571497677,269919870.8825364,7254407.142995354,277174278.02553177
3599,103598,05057571,7e Avenue  (LCH) 597 Ã  599,1000,12.0,1955,13216.613407663186,93853077.50765166,93866294.12105931,591336.4556935309,1948778.1746177291,2540114.63031126,187732588.24211863,5080229.26062252,192812817.50274116
3600,103599,05058046,4e Avenue  (LCH) 684 Ã  686,1000,10.0,1957,9297.627629329003,66517888.09232709,66527185.71995642,415993.5680268761,1381930.2468819646,1797923.8149088407,133054371.43991284,3595847.6298176814,136650219.06973052
3601,103600,05056004,boulevard Saint-Joseph  (LCH) 472 Ã  478,1000,12.0,1900,17094.24763092407,129864519.52838898,129881613.7760199,849960.0049690572,2709544.495439307,3559504.500408364,259763227.5520398,7119009.000816728,266882236.55285653
3602,103601,01026650,rue Berri  (MTL) 3685,1000,10.0,1967,23101.365720889295,195790407.79766083,195813509.16338173,1033599.1002922158,4113140.7741651633,5146739.874457379,391627018.32676345,10293479.748914758,401920498.0756782
3603,103602,03016231,boulevard Saint-Michel  (MTL+MTN) 9720 Ã  9722,1000,7.0,1961,6288.229257925359,48151938.79814462,48158227.02740255,281347.3533101851,1005227.273492898,1286574.626803083,96316454.0548051,2573149.253606166,98889603.30841127
3604,103603,01025435,rue Resther  (MTL) 4676 Ã  4678,1000,13.0,1923,13879.789875148845,97470477.41714905,97484357.2070242,690130.7694823217,2023274.2323368713,2713405.001819193,194968714.4140484,5426810.003638386,200395524.4176868
3605,103604,05206729,rue Resther  (MTL) 4662,1000,12.0,1930,21558.608323374458,149077176.68709856,149098735.29542193,1071936.9014236496,3091712.261626051,4163649.1630497007,298197470.59084386,8327298.326099401,306524768.91694325
3606,103605,05138630,rue Pontiac  (MTL) 4712,1000,15.0,1920,15991.146606269638,108187638.65874162,108203629.80534789,795111.6271615123,2239927.5444984105,3035039.1716599227,216407259.61069578,6070078.343319845,222477337.9540156
3607,103606,01025220,rue Berri  (MTL) 4677,1000,7.0,1915,9413.833935687691,72283388.6639491,72292802.4978848,468074.5541722596,1509326.820105491,1977401.3742777505,144585604.9957696,3954802.748555501,148540407.7443251
3608,103607,01025228,rue Berri  (MTL) 4651 Ã  4653,1000,13.0,1927,19690.42016374666,140851274.73730847,140870965.15747222,979046.8689563632,2927843.2000784967,3906890.06903486,281741930.31494445,7813780.13806972,289555710.4530142
3609,103608,05107404,rue du CollÃ¨ge  (SLR) 1362 Ã  1364,1000,13.0,1912,40643.58621631411,271682060.1986381,271722703.7848544,2020879.9760151368,5619412.828249586,7640292.804264722,543445407.5697088,15280585.608529445,558725993.1782383
3610,103609,02065232,avenue De La Salle  (MTL) 2523 Ã  2527,1000,33.0,1930,61387.453279871566,389972892.3397077,390034279.7929875,3052306.320894034,8035401.587742371,11087707.908636404,780068559.585975,22175415.81727281,802243975.4032478
3611,103610,02065197,avenue De La Salle  (MTL) 2635 Ã  2639,1000,2.0,1945,1013.2928251978475,9457010.376360875,9458023.669186072,50382.935437429085,199686.6978761944,250069.6333136235,18916047.338372145,500139.266627247,19416186.604999393
3612,103611,05100089,rue La Fontaine  (MTL) 4701 Ã  4719,1000,17.0,1915,45393.64713234721,337335760.5737058,337381154.2208381,2257062.4560495955,7027850.6848178785,9284913.140867474,674762308.4416763,18569826.281734947,693332134.7234112
3613,103612,05142624,rue Leclaire  (MTL) 1800,1000,12.0,1910,20265.035101814603,149006046.59588692,149026311.63098872,1007617.8669997042,3100966.9145464087,4108584.781546113,298052623.26197743,8217169.563092226,306269792.82506967
3614,103613,02065336,avenue De La Salle  (MTL) 1801 Ã  1807,1000,13.0,1910,24277.756491847682,178491679.85286516,178515957.609357,1207138.3587025371,3716253.364817738,4923391.723520275,357031915.218714,9846783.44704055,366878698.66575456
3615,103614,02066576,rue Sicard  (MTL) 1896 Ã  1902,1000,12.0,1923,13285.762614690493,94403263.82764554,94416549.59026024,660594.5521446508,1961250.791857434,2621845.344002085,188833099.18052047,5243690.68800417,194076789.86852464
3616,103615,02066404,avenue Aird  (MTL) 1887 Ã  1897,1000,13.0,1910,14930.880127026137,105852584.61643198,105867515.49655901,742393.0681805331,2198777.5956949433,2941170.6638754765,211735030.99311802,5882341.327750953,217617372.32086897
3617,103616,02069029,rue Adam  (MTL) 4308 Ã  4312,1000,28.0,1900,26036.228670365697,167606297.69264936,167632333.92131972,1294573.0942850078,3455280.110287623,4749853.204572631,335264667.84263945,9499706.409145262,344764374.2517847
3618,103617,02146176,boulevard Gouin Est  (MTL+MTN) 8940,1000,8.0,1988,13013.220036657238,30407513.303897597,30420526.523934253,51936.56680327066,626318.8309250887,678255.3977283593,60841053.047868505,1356510.7954567187,62197563.84332523
3619,103618,02139907,55e Avenue  (RDP) 12180,1000,9.0,1987,13242.333058139706,24942104.7982984,24955347.13135654,52850.97105619222,504226.6685154755,557077.6395716678,49910694.26271308,1114155.2791433355,51024849.541856416
3620,103619,05191510,rue Sainte-Catherine Est  (MTE+MTL) 4665 Ã  4679,1000,12.0,1937,28159.159430099142,237923393.43052325,237951552.58995333,1400129.4356958913,4995266.5246675955,6395395.960363487,475903105.17990667,12790791.920726974,488693897.1006336
3621,103620,01010333,avenue Abbott  (WMT) 139,1000,9.0,1895,13691.285074511477,95819134.53518662,95832825.82026114,680757.9357229357,1989029.601986106,2669787.5377090415,191665651.64052227,5339575.075418083,197005226.71594036
3622,103621,03079518,boulevard Saint-Laurent  (MTL) 6442 Ã  6446,1000,11.0,1910,16557.330225593912,117442314.68556795,117458872.01579353,823263.4032609584,2439974.8369309395,3263238.240191898,234917744.03158706,6526476.480383796,241444220.51197085
3623,103622,03079520,boulevard Saint-Laurent  (MTL) 6436 Ã  6438,1000,12.0,1921,18054.70855693578,130425014.14853428,130443068.85709122,897716.0332582863,2713047.925656088,3610763.9589143745,260886137.71418244,7221527.917828749,268107665.63201118
3624,103623,03109327,boulevard Saint-Laurent  (MTL) 6418 Ã  6428,1000,14.0,1989,22016.27440423149,43637087.35810357,43659103.63250781,87868.3141554125,886452.418412164,974320.7325675765,87318207.26501562,1948641.465135153,89266848.73015077
3625,103624,03079535,boulevard Saint-Laurent  (MTL) 6370 Ã  6374,1000,9.0,1900,13832.477972834427,105861584.31395991,105875416.79193275,687778.3275618296,2210479.201064199,2898257.528626029,211750833.5838655,5796515.057252058,217547348.64111754
3626,103625,03079502,boulevard Saint-Laurent  (MTL) 6516 Ã  6518,1000,13.0,1965,19144.340865102527,135969589.7369079,135988734.077773,856554.2718526229,2825050.1701623094,3681604.442014932,271977468.155546,7363208.884029864,279340677.0395759
3627,103626,05006399,rue Saint-RÃ©mi  (MTL) 518 Ã  520,1000,11.0,1900,10534.147925608911,72489641.899193,72500176.04711862,523778.7948618436,1502636.9509513602,2026415.7458132037,145000352.09423724,4052831.4916264075,149053183.58586365
3628,103627,01045203,rue Sainte-Clotilde  (MTL) 5080 Ã  5082,1000,13.0,1910,11547.41448744575,78886473.81922409,78898021.23371154,574160.4244327066,1633646.1377676888,2207806.5622003954,157796042.46742308,4415613.124400791,162211655.59182388
3629,103628,01045205,rue Sainte-Clotilde  (MTL) 5074,1000,13.0,1890,10472.012683304281,71088241.3117157,71098713.32439901,520689.3069827481,1471417.3835788465,1992106.6905615944,142197426.64879802,3984213.381123189,146181640.0299212
3630,103629,01045214,rue Sainte-Clotilde  (MTL) 5038 Ã  5040,1000,8.0,1900,7946.6991809930405,59152535.95324978,59160482.65243077,395125.69498206826,1232118.1825130046,1627243.8774950728,118320965.30486155,3254487.7549901456,121575453.05985169
3631,103630,01045215,rue Sainte-Clotilde  (MTL) 5034 Ã  5036,1000,8.0,1900,7862.255430012801,57615129.10936108,57622991.364791095,390926.9836639446,1198792.5484374256,1589719.5321013702,115245982.72958219,3179439.0642027403,118425421.79378493
3632,103631,02047024,rue Desmarteau  (MTL) 5780,1000,10.0,1981,8591.852945619692,13550112.831930347,13558704.684875967,34290.61702000394,268703.0893298981,302993.7063499021,27117409.369751934,605987.4126998042,27723396.782451738
3633,103632,02055602,rue Sainte-Claire  (MTL) 9035 Ã  9037,1000,11.0,1960,10858.462250180228,77669447.1166568,77680305.57890697,485828.2816671165,1613676.069724112,2099504.3513912284,155360611.15781394,4199008.702782457,159559619.8605964
3634,103633,03051664,boulevard Henri-Bourassa Est  (ANJ+MTE+MTL+MTN) 2390 Ã  2394,1000,11.0,1949,15789.334483855831,120333907.75233993,120349697.08682379,785077.1268855628,2510403.8297030986,3295480.9565886613,240699394.17364758,6590961.913177323,247290356.0868249
3635,103634,01031158,boulevard Saint-Laurent  (MTL) 5806 Ã  5808,1000,13.0,1947,19553.778041397745,140971589.3799526,140991143.157994,972252.7507536662,2932714.8184113097,3904967.569164976,281982286.315988,7809935.138329952,289792221.4543179
3636,103635,01031152,boulevard Saint-Laurent  (MTL) 5836 Ã  5838,1000,10.0,1950,14174.450525461067,105377792.34309177,105391966.79361723,704781.8833079156,2196231.056245441,2901012.9395533567,210783933.58723447,5802025.879106713,216585959.46634117
3637,103636,01031154,boulevard Saint-Laurent  (MTL) 5818 Ã  5832,1000,11.0,1922,25175.173386144623,210634660.27030206,210659835.4436882,1251759.7122949627,4420872.555563489,5672632.267858451,421319670.8873764,11345264.535716902,432664935.4230933
3638,103637,01031168,boulevard Saint-Laurent  (MTL) 5764 Ã  5768,1000,8.0,1946,11779.169592143,92615969.49793367,92627748.66752581,585683.7493659274,1937146.5179291922,2522830.2672951194,185255497.33505163,5045660.534590239,190301157.86964187
3639,103638,02016418,1re Avenue  (MTL) 5589 Ã  5591,1000,11.0,1923,12588.538724867354,90024937.64905651,90037526.18778138,625927.1930626071,1871046.4834124309,2496973.676475038,180075052.37556276,4993947.352950076,185068999.72851282
3640,103639,03029247,rue Grenet  (MTL+SLR) 11940,1000,16.0,1967,37173.626090735575,288147705.21388835,288184878.8399791,1663218.8307048904,6020384.596503687,7683603.427208577,576369757.6799582,15367206.854417155,591736964.5343754
3641,103640,03029243,rue Grenet  (MTL+SLR) 11960,1000,21.0,1968,49418.488080979434,362301632.50823355,362351050.9963145,2211077.2772240946,7542033.196713462,9753110.473937556,724702101.992629,19506220.947875112,744208322.9405042
3642,103641,02101366,avenue Yves-ThÃ©riault  (MTL) 1930,1000,8.0,1991,12665.793628314474,30155566.97640284,30168232.770031154,50549.96649871226,622341.6128949973,672891.5793937097,60336465.54006231,1345783.1587874193,61682248.69884973
3643,103642,02072268,rue De Montigny  (MTE+PAT) 14288 Ã  14290,1000,12.0,1960,12063.012629204411,85399976.93989694,85412039.95252615,539722.1597632603,1773024.2894644418,2312746.449227702,170824079.9050523,4625492.898455404,175449572.80350772
3644,103643,02098639,16e Avenue  (PAT) 542,1000,7.0,1930,6539.423881567363,50099783.87281752,50106323.296699084,325153.1670113816,1045987.812717537,1371140.9797289185,100212646.59339817,2742281.959457837,102954928.552856
3645,103644,05083809,rue Saint-Denis  (MTL) 4439 Ã  4443,1000,8.0,1969,13512.950746575978,106806600.4868931,106820113.43763968,604595.1526287639,2234773.8715543696,2839369.0241831336,213640226.87527937,5678738.048366267,219318964.92364565
3646,103645,01036146,rue Lacasse  (MTL) 925,1000,11.0,1958,17892.196934150208,138016329.5559864,138034221.75292057,800530.9675984338,2882969.2901903065,3683500.25778874,276068443.50584114,7367000.51557748,283435444.02141863
3647,103646,03065846,rue Cartier  (MTL) 5836 Ã  5838,1000,12.0,1955,12916.350840440797,86898213.94641437,86911130.2972548,577902.1365678933,1798659.6769727748,2376561.813540668,173822260.5945096,4753123.627081336,178575384.22159094
3648,103647,05203773,avenue Christophe-Colomb  (MTL) 6717,1000,13.0,2011,44562.74967197402,144709076.22703356,144753638.97670552,163342.17149729832,3060438.8043755163,3223780.9758728147,289507277.95341104,6447561.951745629,295954839.9051567
3649,103648,03015574,avenue Casgrain  (MTL) 8132 Ã  8134,1000,8.0,1929,8928.103743973708,68281794.91778988,68290723.02153385,443923.08257335896,1425546.7732121062,1869469.855785465,136581446.0430677,3738939.71157093,140320385.7546386
3650,103649,03015572,avenue Casgrain  (MTL) 8142 Ã  8144,1000,8.0,1910,10455.893290642201,76027703.89722347,76038159.79051411,519887.818706518,1582072.8516094035,2101960.6703159213,152076319.58102822,4203921.340631843,156280240.92166007
3651,103650,03044587,rue Saint-Hubert  (MTL) 8184,1000,70.0,1933,80417.2692372022,493968521.8416387,494048939.1108759,3998506.634290256,10152424.042334815,14150930.676625071,988097878.2217518,28301861.353250142,1016399739.575002
3652,103651,03044599,rue Saint-Hubert  (MTL) 8130 Ã  8134,1000,12.0,1926,14550.265476350492,103572316.1619352,103586866.42741154,723468.1504325108,2151752.024758479,2875220.17519099,207173732.85482308,5750440.35038198,212924173.20520505
3653,103652,03014126,rue Jarry Est  (ANJ+MTL+SLN) 300 Ã  304,1000,11.0,1929,15193.593563346638,107198647.52955528,107213841.12311862,755455.7029604614,2226647.8211562955,2982103.524116757,214427682.24623725,5964207.048233514,220391889.29447076
3654,103653,03050222,rue Drolet  (MTL) 8435 Ã  8439,1000,10.0,1930,5015.3468341031885,33736476.148990735,33741491.495824836,249373.02372549358,697934.1493689459,947307.1730944394,67482982.99164967,1894614.3461888789,69377597.33783855
3655,103654,02065630,rue Ontario Est  (MTE+MTL) 3414 Ã  3418,1000,6.0,1925,11247.961039722448,85576684.25956662,85587932.22060634,559271.0031835105,1784897.591068682,2344168.5942521924,171175864.44121268,4688337.188504385,175864201.62971708
3656,103655,03009750,avenue Wiseman  (MTL) 7835 Ã  7837,1000,10.0,1931,12087.032879505497,87843833.83968282,87855920.87256232,600991.3245752068,1827855.3708577445,2428846.695432951,175711841.74512464,4857693.390865902,180569535.13599053
3657,103656,01007497,rue Jacques-Hertel  (MTL) 1971,1000,5.0,1915,3817.9100213051493,30403919.360039283,30407737.270060588,189834.08282968216,636253.000621145,826087.0834508272,60815474.540121175,1652174.1669016543,62467648.70702283
3658,103657,01007501,rue Jacques-Hertel  (MTL) 1959 Ã  1961,1000,16.0,1961,24062.408885019413,157083824.15497863,157107886.56386366,1076598.0018198714,3243925.7650231957,4320523.7668430675,314215773.1277273,8641047.533686135,322856820.6614135
3659,103658,03051524,avenue Camille-Paquet  (MTL) 1696,1000,12.0,1957,15553.693838908704,110937819.85720076,110953373.55103967,695901.8852976176,2304234.0073427204,3000135.8926403383,221906747.10207933,6000271.785280677,227907018.88736
3660,103659,03009823,rue Saint-Hubert  (MTL) 5908 Ã  5912,1000,11.0,1989,13222.298888682028,22869505.89643179,22882728.195320472,52771.01344558887,458398.7842674013,511169.7977129902,45765456.390640944,1022339.5954259804,46787795.98606692
